selectionLabel,odds_decimal,status_selection,marketLabel,deadline,player,line
Over 2.5,5.0,Open,Spiller Frispark Begået | Louie Copley,2026-01-08T20:00:00Z,Louie Copley,2.5
Over 1.5,2.4,Open,Spiller Frispark Begået | Louie Copley,2026-01-08T20:00:00Z,Louie Copley,1.5
Over 0.5,1.3,Open,Spiller Frispark Begået | Louie Copley,2026-01-08T20:00:00Z,Louie Copley,0.5
Over 1.5,2.8,Open,Spiller Frispark Begået | Treymaurice Nyoni,2026-01-08T20:00:00Z,Treymaurice Nyoni,1.5
Over 0.5,1.4,Open,Spiller Frispark Begået | Treymaurice Nyoni,2026-01-08T20:00:00Z,Treymaurice Nyoni,0.5
Over 1.5,1.72,Open,Spiller Frispark Begået | Mikel Merino,2026-01-08T20:00:00Z,Mikel Merino,1.5
Over 2.5,3.1,Open,Spiller Frispark Begået | Mikel Merino,2026-01-08T20:00:00Z,Mikel Merino,2.5
Over 0.5,1.13,Open,Spiller Frispark Begået | Mikel Merino,2026-01-08T20:00:00Z,Mikel Merino,0.5
Over 0.5,1.82,Open,Spiller Frispark Begået | Eberechi Eze,2026-01-08T20:00:00Z,Eberechi Eze,0.5
Over 1.5,4.75,Open,Spiller Frispark Begået | Eberechi Eze,2026-01-08T20:00:00Z,Eberechi Eze,1.5
Over 2.5,5.5,Open,Spiller Frispark Begået | Martin Zubimendi,2026-01-08T20:00:00Z,Martin Zubimendi,2.5
Over 0.5,1.32,Open,Spiller Frispark Begået | Martin Zubimendi,2026-01-08T20:00:00Z,Martin Zubimendi,0.5
Over 1.5,2.45,Open,Spiller Frispark Begået | Martin Zubimendi,2026-01-08T20:00:00Z,Martin Zubimendi,1.5
Over 0.5,1.55,Open,Spiller Frispark Begået | Max Dowman,2026-01-08T20:00:00Z,Max Dowman,0.5
Over 1.5,3.4,Open,Spiller Frispark Begået | Max Dowman,2026-01-08T20:00:00Z,Max Dowman,1.5
Over 0.5,1.52,Open,Spiller Frispark Begået | Josh Nichols,2026-01-08T20:00:00Z,Josh Nichols,0.5
Over 1.5,3.4,Open,Spiller Frispark Begået | Josh Nichols,2026-01-08T20:00:00Z,Josh Nichols,1.5
Over 1.5,4.75,Open,Spiller Frispark Begået | Virgil van Dijk,2026-01-08T20:00:00Z,Virgil van Dijk,1.5
Over 0.5,1.82,Open,Spiller Frispark Begået | Virgil van Dijk,2026-01-08T20:00:00Z,Virgil van Dijk,0.5
Over 0.5,1.35,Open,Spiller Frispark Begået | Myles Lewis-skelly,2026-01-08T20:00:00Z,Myles Lewis-skelly,0.5
Over 2.5,6.0,Open,Spiller Frispark Begået | Myles Lewis-skelly,2026-01-08T20:00:00Z,Myles Lewis-skelly,2.5
Over 1.5,2.65,Open,Spiller Frispark Begået | Myles Lewis-skelly,2026-01-08T20:00:00Z,Myles Lewis-skelly,1.5
Over 0.5,1.9,Open,Spiller Frispark Begået | Noni Madueke,2026-01-08T20:00:00Z,Noni Madueke,0.5
Over 1.5,5.0,Open,Spiller Frispark Begået | Noni Madueke,2026-01-08T20:00:00Z,Noni Madueke,1.5
Over 0.5,1.22,Open,Spiller Frispark Begået | Conor Bradley,2026-01-08T20:00:00Z,Conor Bradley,0.5
Over 2.5,4.0,Open,Spiller Frispark Begået | Conor Bradley,2026-01-08T20:00:00Z,Conor Bradley,2.5
Over 1.5,2.05,Open,Spiller Frispark Begået | Conor Bradley,2026-01-08T20:00:00Z,Conor Bradley,1.5
Over 0.5,1.35,Open,Spiller Frispark Begået | Andre HarrimanAnnous,2026-01-08T20:00:00Z,Andre HarrimanAnnous,0.5
Over 2.5,6.0,Open,Spiller Frispark Begået | Andre HarrimanAnnous,2026-01-08T20:00:00Z,Andre HarrimanAnnous,2.5
Over 1.5,2.65,Open,Spiller Frispark Begået | Andre HarrimanAnnous,2026-01-08T20:00:00Z,Andre HarrimanAnnous,1.5
Over 2.5,3.5,Open,Spiller Frispark Begået | Gabriel Jesus,2026-01-08T20:00:00Z,Gabriel Jesus,2.5
Over 0.5,1.17,Open,Spiller Frispark Begået | Gabriel Jesus,2026-01-08T20:00:00Z,Gabriel Jesus,0.5
Over 1.5,1.85,Open,Spiller Frispark Begået | Gabriel Jesus,2026-01-08T20:00:00Z,Gabriel Jesus,1.5
Over 0.5,1.78,Open,Spiller Frispark Begået | Leandro Trossard,2026-01-08T20:00:00Z,Leandro Trossard,0.5
Over 1.5,4.5,Open,Spiller Frispark Begået | Leandro Trossard,2026-01-08T20:00:00Z,Leandro Trossard,1.5
Over 1.5,3.9,Open,Spiller Frispark Begået | Charles Sagoe Jr,2026-01-08T20:00:00Z,Charles Sagoe Jr,1.5
Over 0.5,1.65,Open,Spiller Frispark Begået | Charles Sagoe Jr,2026-01-08T20:00:00Z,Charles Sagoe Jr,0.5
Over 1.5,4.0,Open,Spiller Frispark Begået | Rio Ngumoha,2026-01-08T20:00:00Z,Rio Ngumoha,1.5
Over 0.5,1.7,Open,Spiller Frispark Begået | Rio Ngumoha,2026-01-08T20:00:00Z,Rio Ngumoha,0.5
Over 0.5,1.6,Open,Spiller Frispark Begået | Marli Salmon,2026-01-08T20:00:00Z,Marli Salmon,0.5
Over 1.5,3.7,Open,Spiller Frispark Begået | Marli Salmon,2026-01-08T20:00:00Z,Marli Salmon,1.5
Over 0.5,1.28,Open,Spiller Frispark Begået | Ibrahima Konate,2026-01-08T20:00:00Z,Ibrahima Konate,0.5
Over 2.5,4.75,Open,Spiller Frispark Begået | Ibrahima Konate,2026-01-08T20:00:00Z,Ibrahima Konate,2.5
Over 1.5,2.3,Open,Spiller Frispark Begået | Ibrahima Konate,2026-01-08T20:00:00Z,Ibrahima Konate,1.5
Over 0.5,1.58,Open,Spiller Frispark Begået | Giovanni Leoni,2026-01-08T20:00:00Z,Giovanni Leoni,0.5
Over 1.5,3.6,Open,Spiller Frispark Begået | Giovanni Leoni,2026-01-08T20:00:00Z,Giovanni Leoni,1.5
Over 1.5,2.65,Open,Spiller Frispark Begået | Bukayo Saka,2026-01-08T20:00:00Z,Bukayo Saka,1.5
Over 2.5,6.0,Open,Spiller Frispark Begået | Bukayo Saka,2026-01-08T20:00:00Z,Bukayo Saka,2.5
Over 0.5,1.35,Open,Spiller Frispark Begået | Bukayo Saka,2026-01-08T20:00:00Z,Bukayo Saka,0.5
Over 0.5,2.65,Open,Spiller Frispark Begået | Cristhian Mosquera,2026-01-08T20:00:00Z,Cristhian Mosquera,0.5
Over 1.5,9.0,Open,Spiller Frispark Begået | Cristhian Mosquera,2026-01-08T20:00:00Z,Cristhian Mosquera,1.5
Over 1.5,2.85,Open,Spiller Frispark Begået | Kieran Morrison,2026-01-08T20:00:00Z,Kieran Morrison,1.5
Over 0.5,1.4,Open,Spiller Frispark Begået | Kieran Morrison,2026-01-08T20:00:00Z,Kieran Morrison,0.5
Over 1.5,3.6,Open,Spiller Frispark Begået | Curtis Jones,2026-01-08T20:00:00Z,Curtis Jones,1.5
Over 0.5,1.58,Open,Spiller Frispark Begået | Curtis Jones,2026-01-08T20:00:00Z,Curtis Jones,0.5
Over 0.5,1.3,Open,Spiller Frispark Begået | Joe Gomez,2026-01-08T20:00:00Z,Joe Gomez,0.5
Over 2.5,5.0,Open,Spiller Frispark Begået | Joe Gomez,2026-01-08T20:00:00Z,Joe Gomez,2.5
Over 1.5,2.35,Open,Spiller Frispark Begået | Joe Gomez,2026-01-08T20:00:00Z,Joe Gomez,1.5
Over 2.5,6.0,Open,Spiller Frispark Begået | Amara Nallo,2026-01-08T20:00:00Z,Amara Nallo,2.5
Over 0.5,1.35,Open,Spiller Frispark Begået | Amara Nallo,2026-01-08T20:00:00Z,Amara Nallo,0.5
Over 1.5,2.65,Open,Spiller Frispark Begået | Amara Nallo,2026-01-08T20:00:00Z,Amara Nallo,1.5
Over 0.5,1.22,Open,Spiller Frispark Begået | Michael Laffey,2026-01-08T20:00:00Z,Michael Laffey,0.5
Over 2.5,4.0,Open,Spiller Frispark Begået | Michael Laffey,2026-01-08T20:00:00Z,Michael Laffey,2.5
Over 1.5,2.05,Open,Spiller Frispark Begået | Michael Laffey,2026-01-08T20:00:00Z,Michael Laffey,1.5
Over 0.5,1.23,Open,Spiller Frispark Begået | Trent Kone-Doherty,2026-01-08T20:00:00Z,Trent Kone-Doherty,0.5
Over 1.5,2.1,Open,Spiller Frispark Begået | Trent Kone-Doherty,2026-01-08T20:00:00Z,Trent Kone-Doherty,1.5
Over 2.5,4.25,Open,Spiller Frispark Begået | Trent Kone-Doherty,2026-01-08T20:00:00Z,Trent Kone-Doherty,2.5
Over 1.5,5.5,Open,Spiller Frispark Begået | Martin Ødegaard,2026-01-08T20:00:00Z,Martin Ødegaard,1.5
Over 0.5,1.95,Open,Spiller Frispark Begået | Martin Ødegaard,2026-01-08T20:00:00Z,Martin Ødegaard,0.5
Over 1.5,2.6,Open,Spiller Frispark Begået | Kaide Gordon,2026-01-08T20:00:00Z,Kaide Gordon,1.5
Over 0.5,1.35,Open,Spiller Frispark Begået | Kaide Gordon,2026-01-08T20:00:00Z,Kaide Gordon,0.5
Over 2.5,6.0,Open,Spiller Frispark Begået | Kaide Gordon,2026-01-08T20:00:00Z,Kaide Gordon,2.5
Over 1.5,2.75,Open,Spiller Frispark Begået | Jeremie Frimpong,2026-01-08T20:00:00Z,Jeremie Frimpong,1.5
Over 0.5,1.4,Open,Spiller Frispark Begået | Jeremie Frimpong,2026-01-08T20:00:00Z,Jeremie Frimpong,0.5
Over 0.5,1.09,Open,Spiller Frispark Begået | Wataru Endo,2026-01-08T20:00:00Z,Wataru Endo,0.5
Over 2.5,2.65,Open,Spiller Frispark Begået | Wataru Endo,2026-01-08T20:00:00Z,Wataru Endo,2.5
Over 1.5,1.55,Open,Spiller Frispark Begået | Wataru Endo,2026-01-08T20:00:00Z,Wataru Endo,1.5
Over 1.5,4.5,Open,Spiller Frispark Begået | Gabriel Martinelli,2026-01-08T20:00:00Z,Gabriel Martinelli,1.5
Over 0.5,1.78,Open,Spiller Frispark Begået | Gabriel Martinelli,2026-01-08T20:00:00Z,Gabriel Martinelli,0.5
Over 0.5,1.8,Open,Spiller Frispark Begået | William Saliba,2026-01-08T20:00:00Z,William Saliba,0.5
Over 1.5,4.5,Open,Spiller Frispark Begået | William Saliba,2026-01-08T20:00:00Z,William Saliba,1.5
Over 1.5,3.7,Open,Spiller Frispark Begået | Florian Wirtz,2026-01-08T20:00:00Z,Florian Wirtz,1.5
Over 0.5,1.6,Open,Spiller Frispark Begået | Florian Wirtz,2026-01-08T20:00:00Z,Florian Wirtz,0.5
Over 2.5,5.0,Open,Spiller Frispark Begået | Wellity Lucky,2026-01-08T20:00:00Z,Wellity Lucky,2.5
