event,player,selectionLabel,marketLabel,deadline,status_selection_betsson,odds_decimal_betsson,status_selection_betano,odds_decimal_betano,status_selection_expekt,odds_decimal_expekt
Arsenal vs Liverpool,Gabriel Jesus,Over 3.5,Spillers samlede antal skud | Gabriel Jesus,,Open,1.85,,,,
Arsenal vs Liverpool,Gabriel Jesus,Over 4.5,Spillers samlede antal skud | Gabriel Jesus,,Open,2.85,,,,
Arsenal vs Liverpool,Gabriel Magalhaes,Over 0.5,Spillers samlede antal skud | Gabriel Magalhaes,,Open,1.52,,,,
Arsenal vs Liverpool,Gabriel Magalhaes,Over 1.5,Spillers samlede antal skud | Gabriel Magalhaes,,Open,3.3,,,,
Arsenal vs Liverpool,Gabriel Martinelli,Over 1.5,Spillers samlede antal skud | Gabriel Martinelli,,Open,1.32,,,,
Arsenal vs Liverpool,Gabriel Martinelli,Over 2.5,Spillers samlede antal skud | Gabriel Martinelli,,Open,2.0,,,,
Arsenal vs Liverpool,Gabriel Martinelli,Over 3.5,Spillers samlede antal skud | Gabriel Martinelli,,Open,3.4,,,,
Arsenal vs Liverpool,Giovanni Leoni,Over 0.5,Spillers samlede antal skud | Giovanni Leoni,,Open,3.6,,,,
Arsenal vs Liverpool,Giovanni Leoni,Over 1.5,Spillers samlede antal skud | Giovanni Leoni,,Open,15.0,,,,
Arsenal vs Liverpool,Hugo Ekitike,Over 1.5,Spillers samlede antal skud | Hugo Ekitike,,Open,1.52,,,,
Arsenal vs Liverpool,Hugo Ekitike,Over 2.5,Spillers samlede antal skud | Hugo Ekitike,,Open,2.5,,,,
Arsenal vs Liverpool,Hugo Ekitike,Over 3.5,Spillers samlede antal skud | Hugo Ekitike,,Open,4.5,,,,
Arsenal vs Liverpool,Ibrahima Konate,Over 0.5,Spillers samlede antal skud | Ibrahima Konate,,Open,2.6,,,,
Arsenal vs Liverpool,Ibrahima Konate,Over 1.5,Spillers samlede antal skud | Ibrahima Konate,,Open,9.0,,,,
Arsenal vs Liverpool,Jayden Danns,Over 0.5,Spillers samlede antal skud | Jayden Danns,,Open,1.27,,,,
Arsenal vs Liverpool,Jayden Danns,Over 1.5,Spillers samlede antal skud | Jayden Danns,,Open,2.15,,,,
Arsenal vs Liverpool,Jayden Danns,Over 2.5,Spillers samlede antal skud | Jayden Danns,,Open,4.5,,,,
Arsenal vs Liverpool,Jeremie Frimpong,Over 0.5,Spillers samlede antal skud | Jeremie Frimpong,,Open,1.65,,,,
Arsenal vs Liverpool,Jeremie Frimpong,Over 1.5,Spillers samlede antal skud | Jeremie Frimpong,,Open,3.9,,,,
Arsenal vs Liverpool,Joe Gomez,Over 0.5,Spillers samlede antal skud | Joe Gomez,,Open,2.9,,,,
Arsenal vs Liverpool,Joe Gomez,Over 1.5,Spillers samlede antal skud | Joe Gomez,,Open,11.0,,,,
Arsenal vs Liverpool,Josh Nichols,Over 0.5,Spillers samlede antal skud | Josh Nichols,,Open,1.52,,,,
Arsenal vs Liverpool,Josh Nichols,Over 1.5,Spillers samlede antal skud | Josh Nichols,,Open,3.2,,,,
Arsenal vs Liverpool,Jurrien Timber,Over 0.5,Spillers samlede antal skud | Jurrien Timber,,Open,1.45,,,,
Arsenal vs Liverpool,Jurrien Timber,Over 1.5,Spillers samlede antal skud | Jurrien Timber,,Open,3.0,,,,
Arsenal vs Liverpool,Kai Havertz,Over 1.5,Spillers samlede antal skud | Kai Havertz,,Open,1.2,,,,
Arsenal vs Liverpool,Kai Havertz,Over 2.5,Spillers samlede antal skud | Kai Havertz,,Open,1.62,,,,
Arsenal vs Liverpool,Kai Havertz,Over 3.5,Spillers samlede antal skud | Kai Havertz,,Open,2.45,,,,
Arsenal vs Liverpool,Kaide Gordon,Over 0.5,Spillers samlede antal skud | Kaide Gordon,,Open,1.23,,,,
Arsenal vs Liverpool,Kaide Gordon,Over 1.5,Spillers samlede antal skud | Kaide Gordon,,Open,2.05,,,,
Arsenal vs Liverpool,Kaide Gordon,Over 2.5,Spillers samlede antal skud | Kaide Gordon,,Open,4.0,,,,
Arsenal vs Liverpool,Keyrol Figueroa,Over 1.5,Spillers samlede antal skud | Keyrol Figueroa,,Open,1.5,,,,
Arsenal vs Liverpool,Keyrol Figueroa,Over 2.5,Spillers samlede antal skud | Keyrol Figueroa,,Open,2.4,,,,
Arsenal vs Liverpool,Keyrol Figueroa,Over 3.5,Spillers samlede antal skud | Keyrol Figueroa,,Open,4.5,,,,
Arsenal vs Liverpool,Kieran Morrison,Over 0.5,Spillers samlede antal skud | Kieran Morrison,,Open,1.12,,,,
Arsenal vs Liverpool,Kieran Morrison,Over 1.5,Spillers samlede antal skud | Kieran Morrison,,Open,1.62,,,,
Arsenal vs Liverpool,Kieran Morrison,Over 2.5,Spillers samlede antal skud | Kieran Morrison,,Open,2.8,,,,
Arsenal vs Liverpool,Leandro Trossard,Over 1.5,Spillers samlede antal skud | Leandro Trossard,,Open,1.38,,,,
Arsenal vs Liverpool,Leandro Trossard,Over 2.5,Spillers samlede antal skud | Leandro Trossard,,Open,2.1,,,,
Arsenal vs Liverpool,Leandro Trossard,Over 3.5,Spillers samlede antal skud | Leandro Trossard,,Open,3.7,,,,
Arsenal vs Liverpool,Louie Copley,Over 0.5,Spillers samlede antal skud | Louie Copley,,Open,1.17,,,,
Arsenal vs Liverpool,Louie Copley,Over 1.5,Spillers samlede antal skud | Louie Copley,,Open,1.8,,,,
Arsenal vs Liverpool,Louie Copley,Over 2.5,Spillers samlede antal skud | Louie Copley,,Open,3.3,,,,
Arsenal vs Liverpool,Marli Salmon,Over 0.5,Spillers samlede antal skud | Marli Salmon,,Open,1.62,,,,
Arsenal vs Liverpool,Marli Salmon,Over 1.5,Spillers samlede antal skud | Marli Salmon,,Open,3.7,,,,
Arsenal vs Liverpool,Martin Zubimendi,Over 0.5,Spillers samlede antal skud | Martin Zubimendi,,Open,1.65,,,,
Arsenal vs Liverpool,Martin Zubimendi,Over 1.5,Spillers samlede antal skud | Martin Zubimendi,,Open,3.9,,,,
Arsenal vs Liverpool,Martin Ødegaard,Over 0.5,Spillers samlede antal skud | Martin Ødegaard,,Open,1.13,,,,
Arsenal vs Liverpool,Martin Ødegaard,Over 1.5,Spillers samlede antal skud | Martin Ødegaard,,Open,1.65,,,,
Arsenal vs Liverpool,Martin Ødegaard,Over 2.5,Spillers samlede antal skud | Martin Ødegaard,,Open,2.85,,,,
Arsenal vs Liverpool,Max Dowman,Over 1.5,Spillers samlede antal skud | Max Dowman,,Open,1.35,,,,
Arsenal vs Liverpool,Max Dowman,Over 2.5,Spillers samlede antal skud | Max Dowman,,Open,2.05,,,,
Arsenal vs Liverpool,Max Dowman,Over 3.5,Spillers samlede antal skud | Max Dowman,,Open,3.5,,,,
Arsenal vs Liverpool,Michael Laffey,Over 0.5,Spillers samlede antal skud | Michael Laffey,,Open,1.16,,,,
Arsenal vs Liverpool,Michael Laffey,Over 1.5,Spillers samlede antal skud | Michael Laffey,,Open,1.75,,,,
Arsenal vs Liverpool,Michael Laffey,Over 2.5,Spillers samlede antal skud | Michael Laffey,,Open,3.2,,,,
Arsenal vs Liverpool,Mikel Merino,Over 1.5,Spillers samlede antal skud | Mikel Merino,,Open,1.42,,,,
Arsenal vs Liverpool,Mikel Merino,Over 2.5,Spillers samlede antal skud | Mikel Merino,,Open,2.2,,,,
Arsenal vs Liverpool,Mikel Merino,Over 3.5,Spillers samlede antal skud | Mikel Merino,,Open,3.9,,,,
Arsenal vs Liverpool,Milos Kerkez,Over 0.5,Spillers samlede antal skud | Milos Kerkez,,Open,2.8,,,,
Arsenal vs Liverpool,Milos Kerkez,Over 1.5,Spillers samlede antal skud | Milos Kerkez,,Open,10.0,,,,
Arsenal vs Liverpool,Myles Lewis-skelly,Over 0.5,Spillers samlede antal skud | Myles Lewis-skelly,,Open,1.78,,,,
Arsenal vs Liverpool,Myles Lewis-skelly,Over 1.5,Spillers samlede antal skud | Myles Lewis-skelly,,Open,4.5,,,,
Arsenal vs Liverpool,Noni Madueke,Over 1.5,Spillers samlede antal skud | Noni Madueke,,Open,1.24,,,,
Arsenal vs Liverpool,Noni Madueke,Over 2.5,Spillers samlede antal skud | Noni Madueke,,Open,1.72,,,,
Arsenal vs Liverpool,Noni Madueke,Over 3.5,Spillers samlede antal skud | Noni Madueke,,Open,2.75,,,,
Arsenal vs Liverpool,Piero Hincapie,Over 0.5,Spillers samlede antal skud | Piero Hincapie,,Open,1.75,,,,
Arsenal vs Liverpool,Piero Hincapie,Over 1.5,Spillers samlede antal skud | Piero Hincapie,,Open,4.25,,,,
Arsenal vs Liverpool,Rhys Williams,Over 0.5,Spillers samlede antal skud | Rhys Williams,,Open,3.1,,,,
Arsenal vs Liverpool,Rhys Williams,Over 1.5,Spillers samlede antal skud | Rhys Williams,,Open,12.0,,,,
Arsenal vs Liverpool,Riccardo Calafiori,Over 0.5,Spillers samlede antal skud | Riccardo Calafiori,,Open,1.3,,,,
Arsenal vs Liverpool,Riccardo Calafiori,Over 1.5,Spillers samlede antal skud | Riccardo Calafiori,,Open,2.35,,,,
Arsenal vs Liverpool,Riccardo Calafiori,Over 2.5,Spillers samlede antal skud | Riccardo Calafiori,,Open,5.0,,,,
Arsenal vs Liverpool,Rio Ngumoha,Over 0.5,Spillers samlede antal skud | Rio Ngumoha,,Open,1.38,,,,
Arsenal vs Liverpool,Rio Ngumoha,Over 1.5,Spillers samlede antal skud | Rio Ngumoha,,Open,2.7,,,,
Arsenal vs Liverpool,Rio Ngumoha,Over 2.5,Spillers samlede antal skud | Rio Ngumoha,,Open,6.0,,,,
Arsenal vs Liverpool,Ryan Gravenberch,Over 0.5,Spillers samlede antal skud | Ryan Gravenberch,,Open,1.75,,,,
Arsenal vs Liverpool,Ryan Gravenberch,Over 1.5,Spillers samlede antal skud | Ryan Gravenberch,,Open,4.25,,,,
Arsenal vs Liverpool,Stefan Bajcetic,Over 0.5,Spillers samlede antal skud | Stefan Bajcetic,,Open,1.9,,,,
Arsenal vs Liverpool,Stefan Bajcetic,Over 1.5,Spillers samlede antal skud | Stefan Bajcetic,,Open,5.0,,,,
Arsenal vs Liverpool,Tommy Pilling,Over 0.5,Spillers samlede antal skud | Tommy Pilling,,Open,1.16,,,,
Arsenal vs Liverpool,Tommy Pilling,Over 1.5,Spillers samlede antal skud | Tommy Pilling,,Open,1.75,,,,
Arsenal vs Liverpool,Tommy Pilling,Over 2.5,Spillers samlede antal skud | Tommy Pilling,,Open,3.2,,,,
Arsenal vs Liverpool,Trent Kone-Doherty,Over 0.5,Spillers samlede antal skud | Trent Kone-Doherty,,Open,1.45,,,,
Arsenal vs Liverpool,Trent Kone-Doherty,Over 1.5,Spillers samlede antal skud | Trent Kone-Doherty,,Open,2.95,,,,
Arsenal vs Liverpool,Treymaurice Nyoni,Over 0.5,Spillers samlede antal skud | Treymaurice Nyoni,,Open,1.72,,,,
Arsenal vs Liverpool,Treymaurice Nyoni,Over 1.5,Spillers samlede antal skud | Treymaurice Nyoni,,Open,4.25,,,,
Arsenal vs Liverpool,Viktor Gyökeres,Over 1.5,Spillers samlede antal skud | Viktor Gyökeres,,Open,1.42,,,,
Arsenal vs Liverpool,Viktor Gyökeres,Over 2.5,Spillers samlede antal skud | Viktor Gyökeres,,Open,2.2,,,,
Arsenal vs Liverpool,Viktor Gyökeres,Over 3.5,Spillers samlede antal skud | Viktor Gyökeres,,Open,3.9,,,,
Arsenal vs Liverpool,Virgil van Dijk,Over 0.5,Spillers samlede antal skud | Virgil van Dijk,,Open,2.3,,,,
Arsenal vs Liverpool,Virgil van Dijk,Over 1.5,Spillers samlede antal skud | Virgil van Dijk,,Open,7.0,,,,
Arsenal vs Liverpool,Wataru Endo,Over 0.5,Spillers samlede antal skud | Wataru Endo,,Open,3.2,,,,
Arsenal vs Liverpool,Wataru Endo,Over 1.5,Spillers samlede antal skud | Wataru Endo,,Open,13.0,,,,
Arsenal vs Liverpool,Wellity Lucky,Over 0.5,Spillers samlede antal skud | Wellity Lucky,,Open,2.8,,,,
Arsenal vs Liverpool,Wellity Lucky,Over 1.5,Spillers samlede antal skud | Wellity Lucky,,Open,10.0,,,,
Arsenal vs Liverpool,William Saliba,Over 0.5,Spillers samlede antal skud | William Saliba,,Open,1.85,,,,
Arsenal vs Liverpool,William Saliba,Over 1.5,Spillers samlede antal skud | William Saliba,,Open,4.75,,,,
Arsenal vs Liverpool,Alexis Mac Allister,Over 0.5,Antal afslutninger på mål | Alexis Mac Allister,,Open,3.3,,,,
Arsenal vs Liverpool,Alexis Mac Allister,Over 1.5,Antal afslutninger på mål | Alexis Mac Allister,,Open,17.0,,,,
Arsenal vs Liverpool,Amara Nallo,Over 0.5,Antal afslutninger på mål | Amara Nallo,,Open,6.0,,,,
Arsenal vs Liverpool,Andre HarrimanAnnous,Over 0.5,Antal afslutninger på mål | Andre HarrimanAnnous,,Open,1.23,,,,
Arsenal vs Liverpool,Andre HarrimanAnnous,Over 1.5,Antal afslutninger på mål | Andre HarrimanAnnous,,Open,2.1,,,,
Arsenal vs Liverpool,Andre HarrimanAnnous,Over 2.5,Antal afslutninger på mål | Andre HarrimanAnnous,,Open,4.5,,,,
Arsenal vs Liverpool,Andrew Robertson,Over 0.5,Antal afslutninger på mål | Andrew Robertson,,Open,6.0,,,,
Arsenal vs Liverpool,Ben White,Over 0.5,Antal afslutninger på mål | Ben White,,Open,3.6,,,,
Arsenal vs Liverpool,Ben White,Over 1.5,Antal afslutninger på mål | Ben White,,Open,19.0,,,,
Arsenal vs Liverpool,Bukayo Saka,Over 0.5,Antal afslutninger på mål | Bukayo Saka,,Open,1.42,,,,
Arsenal vs Liverpool,Bukayo Saka,Over 1.5,Antal afslutninger på mål | Bukayo Saka,,Open,3.0,,,,
Arsenal vs Liverpool,Calvin Ramsay,Over 0.5,Antal afslutninger på mål | Calvin Ramsay,,Open,5.0,,,,
Arsenal vs Liverpool,Carter Pinnington,Over 0.5,Antal afslutninger på mål | Carter Pinnington,,Open,6.0,,,,
Arsenal vs Liverpool,Charles Sagoe Jr,Over 0.5,Antal afslutninger på mål | Charles Sagoe Jr,,Open,1.42,,,,
Arsenal vs Liverpool,Charles Sagoe Jr,Over 1.5,Antal afslutninger på mål | Charles Sagoe Jr,,Open,2.95,,,,
Arsenal vs Liverpool,Christian Nørgaard,Over 0.5,Antal afslutninger på mål | Christian Nørgaard,,Open,2.65,,,,
Arsenal vs Liverpool,Christian Nørgaard,Over 1.5,Antal afslutninger på mål | Christian Nørgaard,,Open,11.0,,,,
Arsenal vs Liverpool,Cody Gakpo,Over 0.5,Antal afslutninger på mål | Cody Gakpo,,Open,2.4,,,,
Arsenal vs Liverpool,Cody Gakpo,Over 1.5,Antal afslutninger på mål | Cody Gakpo,,Open,9.0,,,,
Arsenal vs Liverpool,Conor Bradley,Over 0.5,Antal afslutninger på mål | Conor Bradley,,Open,4.5,,,,
Arsenal vs Liverpool,Cristhian Mosquera,Over 0.5,Antal afslutninger på mål | Cristhian Mosquera,,Open,6.5,,,,
Arsenal vs Liverpool,Curtis Jones,Over 0.5,Antal afslutninger på mål | Curtis Jones,,Open,4.25,,,,
Arsenal vs Liverpool,Declan Rice,Over 0.5,Antal afslutninger på mål | Declan Rice,,Open,2.15,,,,
Arsenal vs Liverpool,Declan Rice,Over 1.5,Antal afslutninger på mål | Declan Rice,,Open,7.0,,,,
Arsenal vs Liverpool,Dominik Szoboszlai,Over 0.5,Antal afslutninger på mål | Dominik Szoboszlai,,Open,2.65,,,,
Arsenal vs Liverpool,Dominik Szoboszlai,Over 1.5,Antal afslutninger på mål | Dominik Szoboszlai,,Open,11.0,,,,
Arsenal vs Liverpool,Eberechi Eze,Over 0.5,Antal afslutninger på mål | Eberechi Eze,,Open,1.48,,,,
Arsenal vs Liverpool,Eberechi Eze,Over 1.5,Antal afslutninger på mål | Eberechi Eze,,Open,3.2,,,,
Arsenal vs Liverpool,Ethan Nwaneri,Over 0.5,Antal afslutninger på mål | Ethan Nwaneri,,Open,1.55,,,,
Arsenal vs Liverpool,Ethan Nwaneri,Over 1.5,Antal afslutninger på mål | Ethan Nwaneri,,Open,3.7,,,,
Arsenal vs Liverpool,Federico Chiesa,Over 0.5,Antal afslutninger på mål | Federico Chiesa,,Open,2.4,,,,
Arsenal vs Liverpool,Federico Chiesa,Over 1.5,Antal afslutninger på mål | Federico Chiesa,,Open,9.0,,,,
Arsenal vs Liverpool,Florian Wirtz,Over 0.5,Antal afslutninger på mål | Florian Wirtz,,Open,2.8,,,,
Arsenal vs Liverpool,Florian Wirtz,Over 1.5,Antal afslutninger på mål | Florian Wirtz,,Open,12.0,,,,
Arsenal vs Liverpool,Gabriel Jesus,Over 0.5,Antal afslutninger på mål | Gabriel Jesus,,Open,1.25,,,,
Arsenal vs Liverpool,Gabriel Jesus,Over 1.5,Antal afslutninger på mål | Gabriel Jesus,,Open,2.15,,,,
Arsenal vs Liverpool,Gabriel Jesus,Over 2.5,Antal afslutninger på mål | Gabriel Jesus,,Open,4.75,,,,
Arsenal vs Liverpool,Gabriel Magalhaes,Over 0.5,Antal afslutninger på mål | Gabriel Magalhaes,,Open,3.2,,,,
Arsenal vs Liverpool,Gabriel Magalhaes,Over 1.5,Antal afslutninger på mål | Gabriel Magalhaes,,Open,15.0,,,,
Arsenal vs Liverpool,Gabriel Martinelli,Over 0.5,Antal afslutninger på mål | Gabriel Martinelli,,Open,1.55,,,,
Arsenal vs Liverpool,Gabriel Martinelli,Over 1.5,Antal afslutninger på mål | Gabriel Martinelli,,Open,3.6,,,,
Arsenal vs Liverpool,Giovanni Leoni,Over 0.5,Antal afslutninger på mål | Giovanni Leoni,,Open,7.5,,,,
Arsenal vs Liverpool,Hugo Ekitike,Over 0.5,Antal afslutninger på mål | Hugo Ekitike,,Open,1.85,,,,
Arsenal vs Liverpool,Hugo Ekitike,Over 1.5,Antal afslutninger på mål | Hugo Ekitike,,Open,5.0,,,,
Arsenal vs Liverpool,Ibrahima Konate,Over 0.5,Antal afslutninger på mål | Ibrahima Konate,,Open,6.0,,,,
Arsenal vs Liverpool,Jayden Danns,Over 0.5,Antal afslutninger på mål | Jayden Danns,,Open,2.3,,,,
Arsenal vs Liverpool,Jayden Danns,Over 1.5,Antal afslutninger på mål | Jayden Danns,,Open,8.0,,,,
Arsenal vs Liverpool,Jeremie Frimpong,Over 0.5,Antal afslutninger på mål | Jeremie Frimpong,,Open,4.75,,,,
Arsenal vs Liverpool,Joe Gomez,Over 0.5,Antal afslutninger på mål | Joe Gomez,,Open,7.5,,,,
Arsenal vs Liverpool,Josh Nichols,Over 0.5,Antal afslutninger på mål | Josh Nichols,,Open,3.2,,,,
Arsenal vs Liverpool,Josh Nichols,Over 1.5,Antal afslutninger på mål | Josh Nichols,,Open,15.0,,,,
Arsenal vs Liverpool,Jurrien Timber,Over 0.5,Antal afslutninger på mål | Jurrien Timber,,Open,3.2,,,,
Arsenal vs Liverpool,Jurrien Timber,Over 1.5,Antal afslutninger på mål | Jurrien Timber,,Open,15.0,,,,
Arsenal vs Liverpool,Kai Havertz,Over 0.5,Antal afslutninger på mål | Kai Havertz,,Open,1.35,,,,
Arsenal vs Liverpool,Kai Havertz,Over 1.5,Antal afslutninger på mål | Kai Havertz,,Open,2.75,,,,
Arsenal vs Liverpool,Kai Havertz,Over 2.5,Antal afslutninger på mål | Kai Havertz,,Open,7.0,,,,
Arsenal vs Liverpool,Kaide Gordon,Over 0.5,Antal afslutninger på mål | Kaide Gordon,,Open,2.2,,,,
Arsenal vs Liverpool,Kaide Gordon,Over 1.5,Antal afslutninger på mål | Kaide Gordon,,Open,7.5,,,,
Arsenal vs Liverpool,Keyrol Figueroa,Over 0.5,Antal afslutninger på mål | Keyrol Figueroa,,Open,1.65,,,,
Arsenal vs Liverpool,Keyrol Figueroa,Over 1.5,Antal afslutninger på mål | Keyrol Figueroa,,Open,4.25,,,,
Arsenal vs Liverpool,Kieran Morrison,Over 0.5,Antal afslutninger på mål | Kieran Morrison,,Open,2.05,,,,
Arsenal vs Liverpool,Kieran Morrison,Over 1.5,Antal afslutninger på mål | Kieran Morrison,,Open,6.5,,,,
Arsenal vs Liverpool,Leandro Trossard,Over 0.5,Antal afslutninger på mål | Leandro Trossard,,Open,1.78,,,,
Arsenal vs Liverpool,Leandro Trossard,Over 1.5,Antal afslutninger på mål | Leandro Trossard,,Open,4.75,,,,
Arsenal vs Liverpool,Louie Copley,Over 0.5,Antal afslutninger på mål | Louie Copley,,Open,1.95,,,,
Arsenal vs Liverpool,Louie Copley,Over 1.5,Antal afslutninger på mål | Louie Copley,,Open,6.0,,,,
Arsenal vs Liverpool,Marli Salmon,Over 0.5,Antal afslutninger på mål | Marli Salmon,,Open,3.5,,,,
Arsenal vs Liverpool,Marli Salmon,Over 1.5,Antal afslutninger på mål | Marli Salmon,,Open,18.0,,,,
Arsenal vs Liverpool,Martin Zubimendi,Over 0.5,Antal afslutninger på mål | Martin Zubimendi,,Open,3.8,,,,
Arsenal vs Liverpool,Martin Zubimendi,Over 1.5,Antal afslutninger på mål | Martin Zubimendi,,Open,20.0,,,,
