event,player,selectionLabel,odds_decimal,status_selection,marketLabel,deadline
Eintracht Frankfurt vs Borussia Dortmund,Aurele Amenda,Over 3.5,4.75,Open,Spillers samlede antal tacklinger | Aurele Amenda,
Eintracht Frankfurt vs Borussia Dortmund,Aurele Amenda,Over 4.5,8.0,Open,Spillers samlede antal tacklinger | Aurele Amenda,
Eintracht Frankfurt vs Borussia Dortmund,Aurele Amenda,Over 5.5,13.0,Open,Spillers samlede antal tacklinger | Aurele Amenda,
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 1.5,1.875,Open,Spillers samlede antal tacklinger | Aurelio Buta,
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 2.5,2.8572,Open,Spillers samlede antal tacklinger | Aurelio Buta,
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 3.5,4.75,Open,Spillers samlede antal tacklinger | Aurelio Buta,
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 4.5,8.0,Open,Spillers samlede antal tacklinger | Aurelio Buta,
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 5.5,13.0,Open,Spillers samlede antal tacklinger | Aurelio Buta,
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 1.5,2.4546,Open,Spillers samlede antal tacklinger | Can Uzun,
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 2.5,3.8,Open,Spillers samlede antal tacklinger | Can Uzun,
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 3.5,6.6667,Open,Spillers samlede antal tacklinger | Can Uzun,
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 4.5,12.0,Open,Spillers samlede antal tacklinger | Can Uzun,
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 5.5,18.0,Open,Spillers samlede antal tacklinger | Can Uzun,
Eintracht Frankfurt vs Borussia Dortmund,Carney Chukwuemeka,Over 1.5,1.6667,Open,Spillers samlede antal tacklinger | Carney Chukwuemeka,
Eintracht Frankfurt vs Borussia Dortmund,Carney Chukwuemeka,Over 2.5,3.2,Open,Spillers samlede antal tacklinger | Carney Chukwuemeka,
Eintracht Frankfurt vs Borussia Dortmund,Carney Chukwuemeka,Over 3.5,4.2,Open,Spillers samlede antal tacklinger | Carney Chukwuemeka,
Eintracht Frankfurt vs Borussia Dortmund,Carney Chukwuemeka,Over 4.5,7.5,Open,Spillers samlede antal tacklinger | Carney Chukwuemeka,
Eintracht Frankfurt vs Borussia Dortmund,Carney Chukwuemeka,Over 5.5,12.0,Open,Spillers samlede antal tacklinger | Carney Chukwuemeka,
Eintracht Frankfurt vs Borussia Dortmund,Daniel Svensson,Over 1.5,1.95,Open,Spillers samlede antal tacklinger | Daniel Svensson,
Eintracht Frankfurt vs Borussia Dortmund,Daniel Svensson,Over 2.5,3.1,Open,Spillers samlede antal tacklinger | Daniel Svensson,
Eintracht Frankfurt vs Borussia Dortmund,Daniel Svensson,Over 3.5,5.5,Open,Spillers samlede antal tacklinger | Daniel Svensson,
Eintracht Frankfurt vs Borussia Dortmund,Daniel Svensson,Over 4.5,10.0,Open,Spillers samlede antal tacklinger | Daniel Svensson,
Eintracht Frankfurt vs Borussia Dortmund,Daniel Svensson,Over 5.5,16.0,Open,Spillers samlede antal tacklinger | Daniel Svensson,
Eintracht Frankfurt vs Borussia Dortmund,Ellyes Skhiri,Over 1.5,2.2223,Open,Spillers samlede antal tacklinger | Ellyes Skhiri,
Eintracht Frankfurt vs Borussia Dortmund,Ellyes Skhiri,Over 2.5,3.5,Open,Spillers samlede antal tacklinger | Ellyes Skhiri,
Eintracht Frankfurt vs Borussia Dortmund,Ellyes Skhiri,Over 3.5,6.3334,Open,Spillers samlede antal tacklinger | Ellyes Skhiri,
Eintracht Frankfurt vs Borussia Dortmund,Ellyes Skhiri,Over 4.5,11.0,Open,Spillers samlede antal tacklinger | Ellyes Skhiri,
Eintracht Frankfurt vs Borussia Dortmund,Ellyes Skhiri,Over 5.5,17.0,Open,Spillers samlede antal tacklinger | Ellyes Skhiri,
Eintracht Frankfurt vs Borussia Dortmund,Emre Can,Over 1.5,1.5834,Open,Spillers samlede antal tacklinger | Emre Can,
Eintracht Frankfurt vs Borussia Dortmund,Emre Can,Over 2.5,2.9,Open,Spillers samlede antal tacklinger | Emre Can,
Eintracht Frankfurt vs Borussia Dortmund,Emre Can,Over 3.5,4.0,Open,Spillers samlede antal tacklinger | Emre Can,
Eintracht Frankfurt vs Borussia Dortmund,Emre Can,Over 4.5,6.6667,Open,Spillers samlede antal tacklinger | Emre Can,
